order_item_id,order_id,product_id,quantity,unit_price
1151,337,34,9,46.63
1152,337,38,7,31.46
1153,337,84,7,5.09
1154,337,91,5,54.95
1155,337,95,3,18.75
1156,338,98,7,13.12
1157,338,8,8,36.98
1158,338,40,6,22.06
1159,338,53,2,75.22
1160,338,93,8,49.36
1161,339,33,4,26.19
1162,339,98,3,13.86
1163,339,43,10,60.64
1164,339,47,7,12.34
1165,340,13,1,45.77
1166,341,58,3,31.19
1167,341,54,1,61.92
1168,342,99,6,33.86
1169,342,42,2,101.58
1170,342,19,5,70.59
1171,342,28,1,73.12
1172,343,1,8,55.68
1173,343,98,10,11.73
1174,343,5,9,48.90
1175,343,11,10,55.43
1176,343,84,2,4.41
1177,344,40,10,16.72
1178,344,73,5,271.11
1179,344,67,6,51.02
1180,344,62,8,41.90
1181,345,56,4,23.56
1182,345,41,5,35.37
1183,345,40,4,20.17
1184,345,75,3,10.60
1185,346,10,2,12.48
1186,346,16,6,33.90
1187,346,48,10,66.58
1188,346,18,8,30.69
1189,346,23,2,55.11
1190,346,60,9,18.71
1191,347,33,2,25.79
1192,347,98,5,11.49
1193,347,4,8,22.37
1194,347,52,7,11.17
1195,347,24,6,156.87
1196,347,60,6,16.21
1197,348,97,3,21.76
1198,348,98,7,15.32
1199,348,40,6,16.70
1200,348,73,3,264.02
1201,348,46,10,19.80
1202,348,59,5,11.73
1203,349,77,6,38.60
1204,349,46,10,23.01
1205,350,40,4,22.00
1206,350,84,6,4.30
1207,350,13,9,55.73
1208,351,58,10,37.07
1209,351,100,1,24.25
1210,351,93,10,51.80
1211,352,2,2,89.55
1212,352,100,7,26.60
1213,352,40,10,21.76
1214,352,50,6,109.75
1215,352,60,4,18.21
1216,353,40,10,20.18
1217,353,86,5,7.25
1218,353,94,4,16.60
1219,353,87,8,8.63
1220,354,43,5,73.21
1221,354,47,9,13.20
1222,355,80,10,43.07
1223,355,89,8,6.26
1224,355,2,4,90.13
1225,355,84,9,4.78
1226,356,89,6,5.75
1227,356,98,4,12.03
1228,356,84,7,4.01
1229,357,40,8,17.62
1230,358,12,5,119.36
1231,359,68,7,70.91
1232,359,69,3,27.75
1233,360,40,9,19.42
1234,360,98,2,13.98
1235,360,12,2,121.08
1236,361,98,5,11.56
1237,362,17,9,148.10
1238,362,49,2,10.59
1239,363,40,7,18.27
1240,363,11,9,70.30
1241,363,84,1,5.40
1242,363,69,10,34.58
1243,364,100,6,23.96
1244,365,72,6,33.28
1245,365,58,7,30.48
1246,366,56,8,21.94
1247,366,33,2,31.04
1248,366,13,4,60.65
1249,366,86,8,8.69
1250,367,32,1,33.09
1251,367,67,1,61.21
1252,367,5,6,60.41
1253,367,42,7,101.05
1254,367,84,1,5.10
1255,368,89,9,6.13
1256,368,11,10,69.48
1257,368,87,8,8.93
1258,369,64,6,33.45
1259,369,100,9,24.67
1260,369,4,5,25.54
1261,369,40,2,16.37
1262,369,79,5,21.60
1263,370,98,2,13.02
1264,370,39,6,13.20
1265,370,40,5,16.59
1266,370,42,7,103.79
1267,370,19,5,70.13
1268,370,23,2,53.20
1269,371,98,6,14.88
1270,371,61,5,39.57
1271,372,40,2,19.66
1272,372,18,5,30.60
1273,372,60,9,15.49
1274,373,97,9,26.15
1275,373,98,2,14.06
1276,373,10,1,15.78
1277,373,76,7,17.34
1278,373,89,6,5.19
1279,374,82,1,14.25
1280,374,19,8,72.32
1281,374,12,6,89.88
1282,375,40,3,16.63
1283,375,58,10,32.24
1284,375,60,2,17.52
1285,375,84,1,4.93
1286,376,33,9,31.86
1287,376,26,7,13.11
1288,376,75,9,9.74
1289,376,98,10,14.98
1290,377,33,9,25.80
1291,377,68,3,68.09
1292,377,7,10,71.48
1293,377,84,10,4.60
1294,377,58,4,33.40
1295,377,30,2,30.75
1296,378,98,3,11.82
1297,378,68,10,80.09
1298,378,38,4,27.63
1299,378,46,1,19.07
1300,378,55,4,31.57
1301,378,30,2,31.95
1302,379,1,1,43.39
1303,379,98,6,13.03
1304,379,33,3,25.93
1305,379,40,2,17.03
1306,379,43,6,71.39
1307,379,17,7,193.56
1308,380,89,4,5.37
1309,380,68,5,72.62
1310,380,40,5,18.78
1311,380,42,8,81.37
1312,380,22,1,15.27
1313,380,57,9,16.33
1314,381,32,3,31.29
1315,381,16,1,35.56
1316,381,40,9,19.00
1317,382,60,4,15.68
1318,383,32,8,31.15
1319,383,89,3,5.43
1320,383,98,4,11.35
1321,383,86,7,8.22
1322,384,58,3,37.40
1323,384,99,6,28.05
1324,385,39,2,11.13
1325,385,40,2,19.57
1326,385,12,5,96.48
1327,385,89,4,5.49
1328,385,57,9,16.38
1329,386,65,6,23.87
1330,386,97,9,27.96
1331,386,98,6,13.06
1332,386,1,4,41.69
1333,386,60,5,14.85
1334,387,65,10,23.89
1335,387,69,2,31.23
1336,387,38,10,30.21
1337,387,83,4,2.22
1338,387,85,6,7.05
1339,387,60,4,15.73
1340,388,34,3,41.94
1341,388,2,1,71.46
1342,388,98,7,12.15
1343,388,40,2,19.37
1344,388,10,9,12.27
1345,389,33,10,24.17
1346,389,42,5,93.75
1347,389,5,8,54.71
1348,389,77,2,39.97
1349,390,98,10,12.34
1350,390,12,4,106.28
1351,390,62,5,34.09
1352,391,98,7,15.48
1353,391,79,2,28.21
1354,391,82,10,10.87
1355,391,54,10,49.02
1356,391,25,7,14.31
1357,392,65,5,17.70
1358,392,3,3,179.74
1359,392,40,1,17.55
1360,392,73,4,318.82
1361,392,12,4,115.92
1362,392,49,8,9.46
1363,393,68,3,66.54
1364,394,18,4,37.79
1365,395,40,3,20.29
1366,395,65,3,22.09
1367,395,91,1,53.37
1368,396,42,7,102.14
1369,396,58,3,31.37
1370,397,10,3,13.74
1371,397,46,9,19.98
1372,398,97,3,28.92
1373,398,98,10,14.79
1374,398,99,10,32.32
1375,398,69,8,27.86
1376,398,58,10,34.95
1377,398,95,8,23.91
1378,399,40,1,20.97
1379,399,98,5,12.11
1380,399,62,9,38.26
1381,400,73,4,334.61
1382,400,17,9,180.80
1383,400,98,2,15.30
1384,400,90,7,7.65
1385,401,34,1,36.25
1386,401,81,10,17.43
1387,401,19,2,83.71
1388,401,57,9,13.91
1389,401,58,9,31.09
1390,401,60,5,16.67
1391,402,40,4,18.72
1392,402,19,4,73.18
1393,402,28,2,82.11
1394,403,66,8,29.13
1395,403,10,5,12.55
1396,403,46,6,24.93
1397,403,47,1,11.12
1398,403,22,1,18.63
1399,404,3,2,179.61
1400,404,40,9,18.79
1401,404,11,1,67.08
1402,404,82,10,13.63
1403,404,85,3,6.35
1404,404,60,6,19.01
1405,405,40,3,17.90
1406,405,84,3,4.11
1407,405,69,10,31.58
1408,405,55,5,34.94
1409,406,86,10,7.33
1410,406,58,6,39.06
1411,406,84,1,4.55
1412,406,22,8,17.16
1413,407,5,5,44.89
1414,408,42,9,83.98
1415,408,66,3,25.01
1416,409,42,6,96.88
1417,409,18,1,32.06
1418,409,84,3,4.53
1419,409,46,7,23.52
1420,410,64,9,33.65
1421,410,33,6,28.22
1422,410,5,1,57.08
1423,410,6,9,121.07
1424,410,76,2,16.60
1425,410,46,1,18.58
1426,411,89,9,5.49
1427,412,94,1,22.27
1428,413,64,8,27.17
1429,413,89,4,5.95
1430,413,40,7,19.26
1431,414,8,5,43.08
1432,414,40,9,20.53
1433,414,73,5,303.72
1434,414,83,3,2.39
1435,414,23,7,47.74
1436,414,58,3,38.70
1437,415,47,5,11.42
1438,415,77,1,30.87
1439,415,87,5,11.12
1440,416,5,6,47.87
1441,416,40,3,18.19
1442,416,42,1,90.24
1443,416,45,8,22.40
1444,416,82,7,12.01
1445,416,89,5,6.51
1446,417,97,6,27.65
1447,417,84,9,4.34
1448,417,86,5,7.90
1449,417,55,3,32.67
1450,417,60,1,16.29
1451,418,97,6,23.40
1452,418,34,9,37.13
1453,418,5,6,48.34
1454,418,7,2,82.63
1455,418,72,4,35.62
1456,418,87,2,11.07
1457,419,12,9,108.37
1458,420,58,10,32.39
1459,420,84,4,4.12
1460,420,77,3,35.48
1461,420,62,6,38.63
1462,421,5,2,44.65
1463,421,46,10,24.68
1464,422,98,9,14.57
1465,422,100,1,30.14
1466,422,12,4,118.71
1467,422,54,1,59.02
1468,422,89,6,6.12
1469,423,16,7,33.47
1470,423,18,8,31.69
1471,423,60,5,15.24
1472,423,98,10,14.76
1473,424,98,1,15.12
1474,425,70,10,71.52
1475,425,40,2,16.57
1476,425,43,10,71.43
1477,425,93,9,49.01
1478,425,62,4,37.21
1479,426,40,4,22.17
1480,426,58,3,32.07
1481,426,3,10,226.83
1482,426,21,3,103.45
1483,427,34,6,38.18
1484,428,10,3,15.05
1485,428,82,7,12.57
1486,428,5,1,59.63
1487,428,39,1,12.67
1488,429,34,1,47.15
1489,429,98,2,13.48
1490,429,47,3,11.47
1491,430,2,9,90.17
1492,430,84,6,5.31
1493,430,5,10,50.54
1494,430,30,1,25.80
1495,431,40,3,16.74
1496,431,50,5,116.38
1497,431,82,6,14.06
1498,431,23,7,48.30
1499,432,64,3,32.76
1500,432,47,9,13.55
1501,432,16,5,40.21
1502,432,53,1,71.30
1503,432,58,5,31.45
1504,433,1,9,49.11
1505,433,40,9,20.59
1506,433,48,1,55.64
1507,433,58,6,32.54
1508,433,31,2,36.56
1509,434,13,1,50.57
1510,435,100,10,25.03
1511,435,8,1,37.34
1512,435,86,8,8.39
1513,435,55,10,39.86
1514,435,60,7,18.07
1515,436,64,5,32.93
1516,436,42,10,106.59
1517,436,75,8,12.49
1518,436,84,9,4.12
1519,436,60,9,15.41
1520,437,66,10,23.92
1521,437,59,1,10.28
1522,437,60,5,17.89
1523,438,98,4,12.06
1524,438,28,3,72.25
1525,438,63,7,22.03
1526,438,30,9,28.76
1527,438,31,1,40.42
1528,439,64,8,31.59
1529,439,58,1,38.78
1530,439,3,3,208.00
1531,439,23,5,60.69
1532,440,33,6,29.50
1533,440,98,9,14.03
1534,440,69,9,27.11
1535,440,77,5,38.44
1536,440,58,6,39.50
1537,441,73,6,307.34
1538,441,18,3,28.48
1539,441,21,6,97.26
1540,441,93,3,53.28
1541,442,58,2,34.04
1542,442,68,4,82.60
1543,442,12,8,88.97
1544,442,60,2,18.08
1545,443,98,4,11.79
1546,443,40,7,20.84
1547,443,84,4,4.79
1548,443,85,5,7.67
1549,443,86,5,8.72
1550,443,93,1,54.64
1551,444,86,4,7.02
1552,445,1,7,54.98
1553,446,7,9,79.83
1554,446,8,2,37.61
1555,446,42,10,101.65
1556,446,86,1,7.45
1557,446,93,2,45.04
1558,447,40,8,18.08
1559,447,89,3,5.78
1560,447,58,9,39.90
1561,447,62,10,36.00
1562,448,65,5,21.76
1563,448,42,8,81.79
1564,448,67,10,58.75
1565,448,6,3,103.79
1566,449,76,3,18.13
1567,450,69,8,26.67
1568,450,40,8,20.52
1569,450,45,1,24.11
1570,450,89,10,6.86
1571,450,58,10,38.05
1572,450,60,5,14.22
1573,451,43,9,64.43
1574,452,32,3,30.75
1575,452,9,6,47.75
1576,452,31,3,33.70
1577,453,40,9,16.79
1578,453,98,8,15.20
1579,454,32,3,38.85
1580,455,1,6,49.68
1581,455,34,8,36.33
1582,455,13,6,53.49
1583,455,17,4,161.62
1584,455,82,2,11.38
1585,455,61,9,50.65
1586,456,40,10,17.16
1587,456,60,3,15.55
1588,456,79,5,28.03
1589,457,5,5,51.55
1590,457,6,7,123.17
1591,457,40,2,18.98
1592,457,47,8,14.82
1593,457,86,8,8.45
1594,458,97,10,28.98
1595,458,67,3,60.55
1596,458,10,4,12.27
1597,458,86,7,7.26
1598,458,56,9,21.80
1599,458,91,8,51.10
1600,459,34,2,37.76
1601,459,72,3,40.89
1602,459,47,6,13.23
1603,459,82,6,12.13
1604,459,86,8,7.18
1605,459,89,1,6.82
1606,460,84,2,5.00
1607,460,77,1,35.04
1608,460,60,8,15.97
1609,460,47,7,11.96
1610,461,1,3,42.98
1611,461,42,6,86.78
1612,461,84,3,4.47
1613,461,22,7,14.88
1614,461,58,6,37.82
1615,462,84,8,4.79
1616,463,72,3,35.74
1617,464,98,10,13.21
1618,464,68,9,83.32
1619,464,40,5,19.71
1620,464,10,10,12.86
1621,464,43,5,66.14
1622,464,59,1,12.80
1623,465,97,1,28.63
1624,465,18,4,38.21
1625,466,98,5,14.02
1626,466,38,6,35.19
1627,466,76,10,20.44
1628,466,77,2,35.70
1629,466,47,5,13.66
1630,466,87,9,9.60
1631,467,97,3,24.61
1632,467,73,9,272.19
1633,467,47,7,12.65
1634,467,50,9,106.55
1635,467,86,3,8.52
1636,468,98,7,13.19
1637,469,98,8,11.55
1638,470,54,7,54.86
1639,470,89,3,5.97
1640,470,58,3,39.61
1641,470,62,10,37.56
1642,471,82,9,13.64
1643,471,54,9,50.52
1644,472,43,4,57.61
1645,473,40,6,21.55
1646,473,3,7,215.14
1647,473,6,10,107.29
1648,474,72,5,32.48
1649,474,59,3,13.24
1650,474,4,6,25.22
1651,475,40,7,18.92
1652,475,58,6,32.36
1653,475,29,10,53.03
1654,476,98,10,14.17
1655,476,29,7,53.33
1656,476,38,4,34.67
1657,477,58,2,36.62
1658,477,95,3,20.52
1659,478,40,6,19.36
1660,478,10,8,15.02
1661,478,70,6,74.17
1662,479,89,9,5.43
1663,479,25,6,15.91
1664,479,60,9,14.40
1665,479,45,7,18.63
1666,480,54,7,49.58
1667,480,42,9,110.22
1668,480,98,10,12.65
1669,481,40,1,17.72
1670,481,82,10,11.29
1671,481,84,9,4.16
1672,482,97,6,23.32
1673,482,10,5,14.39
1674,482,86,2,8.58
1675,482,25,4,17.04
1676,482,61,2,43.58
1677,483,40,4,17.36
1678,483,16,6,39.04
1679,483,86,4,8.15
1680,484,58,6,34.96
1681,484,52,10,9.68
1682,484,34,3,38.06
1683,484,87,2,10.72
1684,485,98,8,12.78
1685,485,84,9,4.56
1686,485,4,2,26.46
1687,486,7,3,68.39
1688,486,80,9,36.18
1689,486,18,6,33.72
1690,486,52,3,10.96
1691,486,53,9,75.17
1692,486,60,7,18.08
1693,487,40,8,20.93
1694,487,84,5,4.79
1695,487,55,3,32.31
1696,487,7,6,65.28
1697,488,69,6,35.10
1698,488,40,10,20.90
1699,488,82,9,11.66
1700,488,58,10,31.60
1701,488,60,2,18.61
1702,489,5,6,57.33
1703,489,40,10,20.00
1704,489,47,4,13.66
1705,489,19,4,71.43
1706,489,87,2,8.91
1707,489,93,6,57.51
1708,490,33,8,26.99
1709,491,58,7,37.30
1710,492,70,10,79.59
1711,492,40,8,22.16
1712,492,81,4,15.43
1713,492,58,8,34.93
1714,492,63,5,21.67
1715,493,99,5,36.22
1716,493,74,2,8.75
1717,493,46,3,21.75
1718,493,82,2,13.31
1719,493,18,4,35.94
1720,493,87,3,11.16
1721,494,91,5,56.28
1722,494,62,1,41.38
1723,495,81,4,17.33
1724,495,93,8,56.15
1725,495,46,9,20.52
1726,495,57,8,13.54
1727,496,57,8,17.06
1728,496,50,5,106.10
1729,496,11,6,69.09
1730,496,84,5,4.82
1731,497,59,2,10.42
1732,497,19,8,82.86
1733,497,4,9,22.32
1734,497,23,2,51.66
1735,498,89,3,6.23
1736,498,98,4,11.55
1737,498,76,4,16.67
1738,498,6,10,126.47
1739,499,40,10,17.18
1740,499,98,10,15.32
1741,500,82,7,14.29
1742,500,91,10,58.91
1743,501,67,9,54.88
1744,502,25,4,16.14
1745,502,34,9,44.85
1746,503,40,2,17.75
1747,503,98,8,13.35
1748,504,2,5,73.95
1749,504,38,8,32.17
1750,504,43,2,66.19
1751,504,82,8,11.23
1752,504,54,10,55.35
1753,504,24,3,141.19
1754,505,38,9,31.09
1755,505,7,2,83.26
1756,505,9,6,37.99
1757,505,28,9,68.44
1758,505,95,9,24.66
1759,506,18,2,35.29
1760,506,3,6,176.11
1761,507,30,9,25.39
1762,507,5,8,52.16
1763,507,6,9,112.14
1764,507,79,8,28.02
1765,508,72,9,41.24
1766,508,77,4,33.96
1767,508,70,7,86.15
1768,509,84,1,5.36
1769,510,2,7,71.58
1770,510,98,10,14.01
1771,511,98,2,15.21
1772,511,40,3,16.27
1773,511,50,3,112.15
1774,511,90,10,8.17
1775,511,59,1,12.68
1776,512,40,9,19.03
1777,513,86,10,8.88
1778,513,7,8,71.74
1779,514,33,2,29.42
1780,515,33,8,25.13
1781,515,98,3,13.01
1782,515,6,10,95.76
1783,515,22,2,18.59
1784,515,23,7,49.44
1785,516,97,3,21.96
1786,516,5,9,56.03
1787,516,13,4,57.05
1788,516,63,10,18.33
1789,517,5,8,55.00
1790,517,40,5,20.07
1791,517,47,2,14.19
1792,517,79,5,22.36
1793,517,58,2,32.14
1794,517,59,9,10.95
1795,518,97,10,22.80
1796,518,40,3,17.87
1797,518,43,10,54.19
1798,518,89,6,5.38
1799,518,58,6,41.39
1800,518,60,2,17.63
1801,519,1,10,53.84
1802,519,98,1,13.38
1803,519,40,4,20.83
1804,519,76,2,21.16
1805,519,81,4,15.42
1806,519,59,6,11.47
1807,520,33,3,32.56
1808,520,98,8,11.39
1809,520,3,7,226.12
1810,520,40,10,16.88
1811,520,42,4,86.22
1812,521,98,10,13.10
1813,521,8,4,35.25
1814,521,77,5,31.40
1815,521,54,2,54.12
1816,521,61,5,42.83
1817,522,70,4,86.27
1818,522,86,5,8.36
1819,523,38,10,27.68
1820,524,54,8,60.61
1821,524,46,5,20.68
1822,524,95,6,22.45
1823,525,40,5,21.86
1824,525,60,2,16.37
1825,525,87,5,8.93
1826,525,84,1,4.67
1827,526,5,2,45.06
1828,527,33,8,26.14
1829,527,46,2,20.88
1830,527,81,7,17.32
1831,527,18,9,33.61
1832,527,85,2,6.32
1833,528,98,8,14.26
1834,528,4,9,20.14
1835,528,69,8,26.19
1836,528,77,1,31.09
1837,528,48,4,62.10
1838,528,22,1,16.21
1839,529,40,7,17.95
1840,529,41,4,29.04
1841,529,58,10,30.42
1842,530,40,5,18.73
1843,530,58,4,35.75
1844,530,29,1,42.31
1845,530,47,4,12.37
1846,531,97,7,25.26
1847,531,39,3,11.25
1848,531,45,10,18.44
1849,531,47,4,11.26
1850,531,86,8,8.68
1851,532,4,7,26.69
1852,533,40,1,20.95
1853,533,82,8,12.28
1854,533,60,2,17.34
1855,533,47,1,14.76
1856,534,82,4,11.56
1857,535,73,10,315.44
1858,535,75,4,9.73
1859,535,84,2,4.98
1860,535,86,3,7.40
1861,535,58,10,30.62
1862,536,98,10,12.95
1863,536,40,8,19.34
1864,536,85,2,7.79
1865,536,86,10,7.11
1866,536,55,2,33.84
1867,537,40,2,18.45
1868,537,42,8,85.80
1869,537,58,1,33.38
1870,537,46,10,21.47
1871,538,86,4,7.70
1872,538,83,9,2.64
1873,538,38,10,33.08
1874,539,100,1,26.36
1875,539,97,5,22.25
1876,539,60,7,14.73
1877,540,33,7,25.02
1878,540,6,3,95.81
1879,540,50,1,112.76
1880,540,21,5,104.37
1881,540,87,9,8.80
1882,540,95,2,24.64
1883,541,42,9,100.03
1884,541,74,10,9.92
1885,542,48,9,69.53
1886,542,3,5,206.99
1887,542,11,9,72.76
1888,542,95,2,18.41
1889,543,98,6,13.19
1890,543,40,4,19.29
1891,543,82,8,12.77
1892,543,19,6,94.90
1893,543,94,1,19.30
1894,544,5,2,51.90
1895,544,40,3,21.15
1896,544,52,7,12.53
1897,544,86,5,8.01
1898,544,26,2,14.72
1899,545,98,7,11.98
1900,545,69,9,31.19
1901,545,40,7,17.05
1902,545,86,8,8.05
1903,545,55,1,36.30
1904,545,56,10,22.53
1905,546,34,10,35.76
1906,546,18,6,32.63
1907,546,95,8,21.12
1908,547,67,6,60.97
1909,547,40,6,20.51
1910,547,72,8,32.27
1911,547,28,7,79.24
1912,547,94,1,17.71
1913,548,98,5,12.33
1914,548,40,7,21.80
1915,548,42,8,82.06
1916,548,74,3,9.67
1917,548,62,1,34.35
1918,549,58,6,31.75
1919,549,13,4,54.06
1920,550,46,9,19.68
1921,550,18,9,32.39
1922,550,84,1,4.32
1923,550,55,3,38.65
1924,550,58,7,41.28
1925,550,60,9,16.37
1926,551,9,2,36.34
1927,551,3,2,181.12
1928,551,61,4,46.31
1929,551,86,10,7.50
1930,552,33,1,30.56
1931,552,100,4,25.48
1932,552,76,5,15.77
1933,552,16,9,34.35
1934,552,86,6,6.85
1935,552,90,1,8.17
1936,553,41,8,34.93
1937,553,98,2,11.89
1938,554,3,7,203.30
1939,554,4,8,25.71
1940,554,40,8,20.71
1941,554,12,2,118.22
1942,554,30,3,32.21
1943,555,65,8,23.26
1944,555,98,3,14.80
1945,555,40,2,16.72
1946,555,79,7,24.68
1947,555,82,2,12.56
1948,555,58,6,39.04
1949,556,40,10,20.15
1950,556,42,4,105.81
1951,556,43,10,67.96
1952,556,46,10,20.86
1953,556,29,5,48.82
1954,557,68,10,63.90
1955,557,40,10,16.95
1956,557,42,1,101.99
1957,557,12,8,116.50
1958,557,94,4,22.76
1959,558,98,4,14.36
1960,558,5,9,57.84
1961,558,46,9,23.30
1962,558,17,4,184.54
1963,558,52,4,11.02
1964,558,93,3,51.06
1965,559,56,6,22.48
1966,560,68,3,68.28
1967,560,6,10,104.40
1968,560,7,1,67.89
1969,560,53,7,61.78
1970,560,60,5,19.07
1971,561,40,5,21.10
1972,561,46,6,20.31
1973,561,47,8,13.01
1974,561,24,1,136.69
1975,561,89,5,6.09
1976,561,62,4,43.19
1977,562,84,3,4.03
1978,562,85,6,6.86
1979,563,90,7,6.76
1980,563,84,5,4.49
1981,563,87,7,8.67
1982,564,34,3,36.69
1983,564,69,3,26.92
1984,564,6,8,104.23
1985,564,40,8,18.73
1986,564,73,8,315.21
1987,564,62,3,37.44
1988,565,42,2,86.67
1989,565,13,9,45.94
1990,565,62,5,43.79
1991,566,1,2,50.05
1992,566,67,9,59.39
1993,566,100,8,30.90
1994,566,84,9,5.05
1995,566,95,2,19.07
1996,567,60,1,15.74
1997,567,93,5,59.70
1998,568,19,7,86.19
1999,568,76,2,15.96
2000,568,87,1,11.43
2001,568,84,5,4.29
2002,569,81,7,16.52
2003,569,93,10,49.98
2004,570,98,5,12.84
2005,570,66,3,30.73
2006,570,6,2,104.79
2007,570,42,4,101.75
2008,570,82,5,12.51
2009,570,58,5,34.24
2010,571,4,5,26.43
2011,572,40,4,20.61
2012,572,51,2,24.47
2013,572,68,4,63.92
2014,573,98,9,12.49
2015,573,99,8,33.15
2016,574,32,3,35.34
2017,574,98,1,13.35
2018,574,43,9,57.72
2019,574,80,3,39.97
2020,574,49,8,11.79
2021,574,95,1,20.61
2022,575,98,4,14.30
2023,575,39,10,9.78
2024,575,9,4,48.28
2025,575,84,9,4.47
2026,575,86,3,7.86
2027,575,58,4,33.16
2028,576,2,2,86.90
2029,576,91,7,54.07
2030,576,87,9,9.90
2031,577,56,5,28.07
2032,577,9,6,38.52
2033,577,47,7,12.07
2034,578,86,9,7.14
2035,579,72,9,36.26
2036,579,52,6,9.90
2037,579,63,10,18.61
2038,580,22,9,16.88
2039,581,68,10,71.14
2040,581,81,3,17.54
2041,581,85,10,8.37
2042,581,90,6,6.46
2043,581,59,3,11.68
2044,582,38,2,28.75
2045,582,70,10,92.00
2046,582,13,7,53.40
2047,582,86,3,8.38
2048,583,32,8,30.69
2049,583,18,4,29.88
2050,583,58,2,32.84
2051,584,98,8,14.07
2052,584,99,3,27.24
2053,585,33,4,29.09
2054,585,98,2,11.99
2055,585,75,2,9.88
2056,585,89,4,5.04
2057,585,26,1,12.82
2058,586,8,8,41.80
2059,587,42,9,99.47
2060,587,3,8,225.45
2061,587,5,2,55.90
2062,587,87,2,8.53
2063,588,42,4,83.16
2064,588,12,5,118.26
2065,588,30,4,33.67
2066,589,98,6,11.86
2067,589,40,10,18.01
2068,589,82,2,11.77
2069,589,84,4,4.04
2070,589,58,1,38.43
2071,589,60,7,16.25
2072,590,1,6,46.02
2073,590,86,10,8.98
2074,591,72,7,36.10
2075,591,10,2,13.69
2076,591,2,7,67.57
2077,591,47,5,14.77
2078,592,75,4,12.29
2079,593,48,10,60.84
2080,593,1,10,45.86
2081,593,40,9,18.98
2082,594,2,3,73.01
2083,594,47,10,12.55
2084,594,83,7,2.51
2085,594,84,10,4.22
2086,594,58,1,35.33
2087,595,34,8,47.52
2088,595,47,2,14.21
2089,595,52,6,10.82
2090,595,58,7,39.22
2091,595,95,8,19.43
2092,596,59,1,13.22
2093,597,98,9,14.87
2094,597,41,3,33.16
2095,597,18,5,32.17
2096,597,83,9,2.83
2097,597,91,10,59.85
2098,597,60,3,15.79
2099,598,84,9,4.52
2100,599,98,2,12.51
2101,599,18,3,35.25
2102,599,53,7,65.85
2103,600,68,2,64.68
2104,600,10,10,14.51
2105,600,84,3,4.59
2106,600,58,3,35.07
2107,600,29,10,42.95
2108,601,40,5,21.47
2109,601,48,6,67.24
2110,601,60,3,15.26
2111,601,86,9,6.88
2112,602,86,7,6.73
2113,602,42,3,105.04
2114,602,70,10,69.60
2115,603,89,1,5.95
2116,603,18,1,35.66
2117,604,65,5,23.01
2118,604,33,8,31.71
2119,604,6,9,128.80
2120,604,40,9,17.12
2121,604,74,5,9.97
2122,604,26,2,12.05
2123,605,86,8,8.33
2124,605,58,3,32.86
2125,605,29,2,55.56
2126,605,98,9,12.93
2127,606,8,1,47.32
2128,606,1,10,43.09
2129,606,84,1,4.54
2130,607,98,7,12.61
2131,607,68,1,63.21
2132,607,50,4,115.58
2133,607,85,8,8.52
2134,607,28,10,66.36
2135,608,32,7,29.04
2136,608,4,1,23.87
2137,609,98,2,12.36
2138,610,34,10,42.99
2139,610,40,7,19.29
2140,610,73,10,305.75
2141,610,75,7,10.50
2142,610,60,10,15.66
2143,611,40,2,21.20
2144,611,17,9,192.61
2145,611,52,8,12.82
2146,612,85,2,6.48
2147,612,86,6,6.70
2148,613,23,10,61.14
2149,614,40,6,22.01
2150,614,34,9,40.29
2151,614,51,4,23.90
2152,614,29,3,45.60
2153,615,40,4,18.73
2154,615,58,4,36.79
2155,615,5,5,60.44
2156,615,46,9,24.24
2157,616,40,5,22.07
2158,616,42,3,93.65
2159,616,84,6,4.79
2160,616,28,8,73.21
2161,616,31,5,38.81
2162,617,6,3,101.13
2163,617,40,1,20.55
2164,617,41,9,33.33
2165,617,42,6,109.84
2166,617,43,8,56.01
2167,617,63,5,21.09
2168,618,34,7,41.19
2169,618,3,1,173.60
2170,618,100,5,23.79
2171,618,98,8,14.26
2172,618,13,1,55.75
2173,618,50,3,113.64
2174,619,66,4,27.95
2175,619,46,5,20.31
2176,620,98,10,15.09
2177,620,100,1,25.61
2178,620,68,7,61.60
2179,620,70,1,89.33
2180,620,29,2,41.68
2181,620,94,3,18.67
2182,621,72,10,34.04
2183,621,98,8,12.72
2184,621,68,8,67.85
2185,622,84,3,5.04
2186,623,40,1,20.21
2187,623,82,2,14.12
2188,623,60,7,14.12
2189,623,6,10,104.01
2190,624,98,10,11.33
2191,624,84,5,4.16
2192,625,33,10,24.48
2193,625,18,5,35.54
2194,625,4,9,19.99
2195,626,64,6,34.93
2196,626,98,10,15.00
2197,626,95,9,24.29
2198,627,40,6,20.29
2199,627,82,6,11.10
2200,627,95,1,20.85
2201,628,46,10,21.49
2202,629,68,7,70.50
2203,630,5,4,55.58
2204,630,7,9,85.25
2205,630,76,3,17.07
2206,630,52,4,12.08
2207,630,58,10,37.63
2208,631,40,1,21.35
2209,631,73,8,250.38
2210,631,99,3,31.57
2211,632,40,2,21.15
2212,632,33,7,28.51
2213,632,65,3,19.62
2214,633,16,10,32.80
2215,633,8,3,44.17
2216,633,58,4,32.62
2217,633,29,2,45.15
2218,634,2,10,85.17
2219,635,67,1,67.29
2220,636,66,7,27.40
2221,636,36,4,14.70
2222,636,98,2,11.34
2223,637,42,3,94.82
2224,638,98,9,15.49
2225,638,69,9,33.41
